30/10/2008,00:00:01,0,1.2955,1.2955,1.2955,1.2955
30/10/2008,00:00:11,1,1.2955,1.2956,1.2955,1.2956
30/10/2008,00:00:21,1,1.2957,1.2957,1.2957,1.2957
30/10/2008,00:00:31,2,1.2957,1.2955,1.2955,1.2957
30/10/2008,00:00:41,1,1.2955,1.2956,1.2955,1.2956
30/10/2008,00:00:51,1,1.2956,1.2955,1.2955,1.2956
30/10/2008,00:01:01,29,1.2956,1.2957,1.2953,1.2958
30/10/2008,00:01:11,34,1.2959,1.296,1.2955,1.2962
30/10/2008,00:01:21,18,1.296,1.296,1.2955,1.2961
30/10/2008,00:01:31,24,1.2957,1.2959,1.2956,1.2961
30/10/2008,00:01:41,24,1.2958,1.2958,1.2955,1.296
30/10/2008,00:01:51,26,1.2959,1.2957,1.2953,1.296
30/10/2008,00:02:01,27,1.2954,1.2956,1.2952,1.2961
30/10/2008,00:02:11,14,1.2958,1.2959,1.2956,1.2961
30/10/2008,00:02:21,21,1.2959,1.2955,1.2954,1.296
30/10/2008,00:02:31,22,1.2957,1.2958,1.2954,1.296
30/10/2008,00:02:41,18,1.2959,1.2961,1.2956,1.2962
30/10/2008,00:02:51,40,1.2961,1.2962,1.2957,1.2965
30/10/2008,00:03:01,24,1.2961,1.296,1.2955,1.2963
30/10/2008,00:03:11,28,1.296,1.2958,1.2954,1.2961
30/10/2008,00:03:21,17,1.2958,1.2957,1.2955,1.2961
30/10/2008,00:03:31,25,1.2957,1.2957,1.2955,1.296
30/10/2008,00:03:41,34,1.2957,1.2959,1.2954,1.296
30/10/2008,00:03:51,11,1.296,1.2959,1.2956,1.296
30/10/2008,00:04:01,21,1.2959,1.2958,1.2955,1.296
30/10/2008,00:04:11,41,1.2959,1.2961,1.2955,1.2962
30/10/2008,00:04:21,22,1.2961,1.2962,1.2957,1.2963
30/10/2008,00:04:31,29,1.2961,1.2959,1.2957,1.2963
30/10/2008,00:04:41,30,1.2961,1.296,1.2956,1.2962
30/10/2008,00:04:51,30,1.2961,1.2961,1.2955,1.2963
30/10/2008,00:05:01,6,1.2962,1.2961,1.2957,1.2962
30/10/2008,00:05:11,6,1.2961,1.2959,1.2956,1.2963
30/10/2008,00:05:21,8,1.2959,1.2961,1.2959,1.2962
30/10/2008,00:05:31,28,1.2959,1.2962,1.2957,1.2963
30/10/2008,00:05:41,20,1.296,1.2959,1.2958,1.2964
30/10/2008,00:05:51,28,1.2962,1.2963,1.2959,1.2966
30/10/2008,00:06:01,38,1.2958,1.2964,1.2957,1.2966
30/10/2008,00:06:11,35,1.2963,1.2965,1.2959,1.2965
30/10/2008,00:06:21,32,1.2962,1.2965,1.2961,1.2967
30/10/2008,00:06:31,17,1.2965,1.2966,1.2963,1.2968
30/10/2008,00:06:41,17,1.2965,1.2964,1.2963,1.2968
30/10/2008,00:06:51,8,1.2964,1.2961,1.2961,1.2967
30/10/2008,00:07:01,28,1.2966,1.2966,1.2959,1.2967
30/10/2008,00:07:11,18,1.2965,1.2966,1.2962,1.2967
30/10/2008,00:07:21,18,1.2966,1.2967,1.2963,1.2968
30/10/2008,00:07:31,47,1.2966,1.2965,1.2961,1.2969
30/10/2008,00:07:41,45,1.2966,1.2966,1.2963,1.2968
30/10/2008,00:07:51,35,1.2967,1.2965,1.2962,1.2969
30/10/2008,00:08:01,21,1.2965,1.2967,1.2963,1.2969
30/10/2008,00:08:11,20,1.2967,1.2968,1.2962,1.2969
30/10/2008,00:08:21,21,1.2966,1.2968,1.2962,1.2969
30/10/2008,00:08:31,20,1.2962,1.2968,1.2961,1.2969
30/10/2008,00:08:41,12,1.2969,1.2966,1.2966,1.2969
30/10/2008,00:08:51,33,1.2968,1.2965,1.2964,1.2971
30/10/2008,00:09:01,28,1.2968,1.2967,1.2962,1.2969
30/10/2008,00:09:11,18,1.2965,1.2967,1.2964,1.2969
30/10/2008,00:09:21,65,1.2968,1.2968,1.2964,1.2972
30/10/2008,00:09:31,31,1.2969,1.2968,1.2967,1.2971
30/10/2008,00:09:41,17,1.297,1.2969,1.2967,1.2971
30/10/2008,00:09:51,24,1.2969,1.2972,1.2967,1.2973
30/10/2008,00:10:01,51,1.297,1.2968,1.2965,1.2972
30/10/2008,00:10:11,16,1.2964,1.2965,1.2964,1.2969
30/10/2008,00:10:21,32,1.2964,1.2968,1.2963,1.2969
30/10/2008,00:10:31,20,1.2967,1.2966,1.2963,1.2969
30/10/2008,00:10:41,22,1.2967,1.2964,1.2964,1.2969
30/10/2008,00:10:51,22,1.2964,1.2966,1.2962,1.2969
30/10/2008,00:11:01,34,1.2967,1.297,1.2964,1.2971
30/10/2008,00:11:11,33,1.2971,1.2971,1.2967,1.2974
30/10/2008,00:11:21,42,1.2971,1.2971,1.2968,1.2974
30/10/2008,00:11:31,25,1.2971,1.2973,1.297,1.2974
30/10/2008,00:11:41,45,1.2973,1.2973,1.2969,1.2975
30/10/2008,00:11:51,21,1.2973,1.2968,1.2968,1.2975
30/10/2008,00:12:01,38,1.2972,1.2975,1.297,1.2977
30/10/2008,00:12:11,38,1.2974,1.2975,1.2971,1.2977
30/10/2008,00:12:21,44,1.2977,1.2973,1.297,1.2978
30/10/2008,00:12:31,44,1.2973,1.2975,1.297,1.2977
30/10/2008,00:12:41,38,1.2976,1.2973,1.2969,1.2977
30/10/2008,00:12:51,16,1.2974,1.2974,1.2971,1.2976
30/10/2008,00:13:01,37,1.2975,1.2974,1.2971,1.2978
30/10/2008,00:13:11,39,1.2974,1.2976,1.2974,1.2978
30/10/2008,00:13:21,26,1.2977,1.2975,1.2973,1.2979
30/10/2008,00:13:31,45,1.2977,1.2977,1.2974,1.2979
30/10/2008,00:13:41,43,1.2978,1.2978,1.2974,1.2982
30/10/2008,00:13:51,32,1.2979,1.2979,1.2976,1.2981
30/10/2008,00:14:01,45,1.2979,1.2979,1.2973,1.2981
30/10/2008,00:14:11,33,1.2978,1.2979,1.2974,1.2983
30/10/2008,00:14:21,58,1.2978,1.2981,1.2977,1.2983
30/10/2008,00:14:31,32,1.2981,1.2981,1.2978,1.2983
30/10/2008,00:14:41,43,1.2981,1.2981,1.2977,1.2984
30/10/2008,00:14:51,47,1.2981,1.2978,1.2977,1.2984
30/10/2008,00:15:01,48,1.2978,1.2976,1.2973,1.2981
30/10/2008,00:15:11,38,1.2975,1.2977,1.2974,1.2982
30/10/2008,00:15:21,63,1.2978,1.298,1.2976,1.2983
30/10/2008,00:15:31,32,1.2979,1.2981,1.2977,1.2984
30/10/2008,00:15:41,42,1.2981,1.2982,1.2977,1.2984
30/10/2008,00:15:51,40,1.2979,1.2984,1.2977,1.2985
30/10/2008,00:16:01,38,1.2983,1.2981,1.2979,1.2986
30/10/2008,00:16:11,21,1.2981,1.2982,1.2979,1.2985
30/10/2008,00:16:21,22,1.2982,1.2982,1.2979,1.2985
30/10/2008,00:16:31,15,1.2981,1.2982,1.2979,1.2983
30/10/2008,00:16:41,27,1.2981,1.2983,1.2979,1.2984
30/10/2008,00:16:51,15,1.2982,1.2982,1.2979,1.2985
30/10/2008,00:17:01,28,1.2984,1.2982,1.2977,1.2985
30/10/2008,00:17:11,24,1.2981,1.2982,1.2976,1.2984
30/10/2008,00:17:21,26,1.2982,1.2983,1.2978,1.2985
30/10/2008,00:17:31,47,1.2983,1.2987,1.2983,1.2989
30/10/2008,00:17:41,63,1.2986,1.2988,1.2983,1.2992
30/10/2008,00:17:51,42,1.2987,1.2991,1.2985,1.2993
30/10/2008,00:18:01,49,1.2989,1.2994,1.2988,1.2997
30/10/2008,00:18:11,52,1.2995,1.2993,1.2991,1.2997
30/10/2008,00:18:21,39,1.2993,1.2994,1.2992,1.2997
30/10/2008,00:18:31,43,1.2993,1.2995,1.2992,1.2997
30/10/2008,00:18:41,46,1.2995,1.2996,1.2992,1.2998
30/10/2008,00:18:51,49,1.2996,1.2994,1.299,1.2999
30/10/2008,00:19:01,38,1.2995,1.2995,1.2992,1.3
30/10/2008,00:19:11,26,1.2994,1.2995,1.2992,1.2998
30/10/2008,00:19:21,56,1.2996,1.2996,1.2992,1.2999
30/10/2008,00:19:31,30,1.2996,1.2995,1.2993,1.2998
30/10/2008,00:19:41,26,1.2995,1.2996,1.2992,1.2997
30/10/2008,00:19:51,8,1.2995,1.2996,1.2994,1.2998
30/10/2008,00:20:01,25,1.2996,1.2996,1.2991,1.2997
30/10/2008,00:20:11,48,1.2995,1.2995,1.2992,1.3
30/10/2008,00:20:21,29,1.2995,1.2996,1.2992,1.2998
30/10/2008,00:20:31,24,1.2997,1.2998,1.2994,1.2999
30/10/2008,00:20:41,29,1.2996,1.2996,1.2993,1.2999
30/10/2008,00:20:51,49,1.2997,1.2997,1.2993,1.2999
30/10/2008,00:21:01,41,1.2995,1.2998,1.2994,1.3
30/10/2008,00:21:11,33,1.2998,1.301,1.2998,1.301
30/10/2008,00:21:21,17,1.3014,1.3031,1.3014,1.3032
30/10/2008,00:21:31,68,1.3028,1.3028,1.3023,1.3032
30/10/2008,00:21:41,65,1.3024,1.3023,1.302,1.3028
30/10/2008,00:21:51,77,1.3024,1.3021,1.3017,1.3026
30/10/2008,00:22:01,74,1.302,1.3023,1.3014,1.3024
30/10/2008,00:22:11,52,1.3022,1.3022,1.3016,1.3025
30/10/2008,00:22:21,48,1.302,1.3021,1.3019,1.3025
30/10/2008,00:22:31,64,1.3021,1.3025,1.3017,1.3029
30/10/2008,00:22:41,61,1.3026,1.3023,1.3021,1.3029
30/10/2008,00:22:51,67,1.3027,1.3027,1.3023,1.3032
30/10/2008,00:23:01,70,1.3027,1.3026,1.3022,1.303
30/10/2008,00:23:11,50,1.3027,1.3031,1.3024,1.3033
30/10/2008,00:23:21,64,1.303,1.3032,1.3025,1.3035
30/10/2008,00:23:31,47,1.3032,1.3037,1.3026,1.3037
30/10/2008,00:23:41,57,1.304,1.3048,1.3031,1.3048
30/10/2008,00:23:51,58,1.3055,1.3069,1.3052,1.3069
30/10/2008,00:24:01,74,1.3065,1.3067,1.3065,1.3074
30/10/2008,00:24:11,77,1.3064,1.307,1.3063,1.307
30/10/2008,00:24:21,70,1.3068,1.3061,1.3058,1.3073
30/10/2008,00:24:31,75,1.3062,1.3064,1.3056,1.3066
30/10/2008,00:24:41,69,1.3064,1.3061,1.3057,1.3067
30/10/2008,00:24:51,50,1.3061,1.3047,1.3047,1.3065
30/10/2008,00:25:01,64,1.3047,1.3046,1.3041,1.3051
30/10/2008,00:25:11,56,1.3044,1.3043,1.3039,1.3047
30/10/2008,00:25:21,72,1.3042,1.3046,1.3039,1.3047
30/10/2008,00:25:31,56,1.3044,1.3043,1.304,1.3046
30/10/2008,00:25:41,60,1.3043,1.3046,1.304,1.3049
30/10/2008,00:25:51,49,1.3047,1.3047,1.3044,1.3051
30/10/2008,00:26:01,25,1.3047,1.3048,1.3043,1.3053
30/10/2008,00:26:11,42,1.3048,1.3049,1.3043,1.305
30/10/2008,00:26:21,39,1.3049,1.3049,1.3045,1.3052
30/10/2008,00:26:31,30,1.3051,1.3057,1.3044,1.3058
30/10/2008,00:26:41,49,1.3057,1.3063,1.3055,1.3064
30/10/2008,00:26:51,46,1.3063,1.3052,1.3051,1.3064
30/10/2008,00:27:01,19,1.3055,1.3053,1.305,1.3058
30/10/2008,00:27:11,50,1.3053,1.3051,1.3048,1.3058
30/10/2008,00:27:21,37,1.3051,1.3049,1.3046,1.3057
30/10/2008,00:27:31,37,1.3049,1.3051,1.3048,1.3055
30/10/2008,00:27:41,58,1.3053,1.3051,1.3048,1.3056
30/10/2008,00:27:51,46,1.3051,1.3054,1.3048,1.3055
30/10/2008,00:28:01,33,1.3052,1.3052,1.3047,1.3054
30/10/2008,00:28:11,43,1.3052,1.3053,1.305,1.3056
30/10/2008,00:28:21,35,1.3051,1.3051,1.3048,1.3055
30/10/2008,00:28:31,49,1.305,1.3053,1.3048,1.3055
30/10/2008,00:28:41,57,1.3055,1.3053,1.305,1.3057
30/10/2008,00:28:51,75,1.3051,1.3055,1.3049,1.3056
30/10/2008,00:29:01,44,1.3053,1.3051,1.3049,1.3055
30/10/2008,00:29:11,23,1.3051,1.3053,1.3047,1.3054
30/10/2008,00:29:21,45,1.3052,1.3053,1.3049,1.3055
30/10/2008,00:29:31,35,1.3053,1.3053,1.3049,1.3055
30/10/2008,00:29:41,43,1.3054,1.3054,1.3051,1.3057
30/10/2008,00:29:51,42,1.3055,1.3056,1.3053,1.3058
30/10/2008,00:30:01,38,1.3055,1.3056,1.305,1.3058
30/10/2008,00:30:11,20,1.3053,1.3054,1.3052,1.3058
30/10/2008,00:30:21,42,1.3054,1.3054,1.3051,1.3057
30/10/2008,00:30:31,32,1.3054,1.3051,1.305,1.3057
30/10/2008,00:30:41,36,1.3052,1.3052,1.3049,1.3056
30/10/2008,00:30:51,32,1.3053,1.3056,1.3053,1.3058
30/10/2008,00:31:01,20,1.3056,1.3056,1.3051,1.3057
30/10/2008,00:31:11,13,1.3052,1.3052,1.3051,1.3057
30/10/2008,00:31:21,27,1.3055,1.3054,1.3049,1.3057
30/10/2008,00:31:31,44,1.3052,1.3052,1.3048,1.3057
30/10/2008,00:31:41,4,1.3054,1.3052,1.3051,1.3054
30/10/2008,00:31:51,39,1.3051,1.3052,1.3047,1.3055
30/10/2008,00:32:01,51,1.3052,1.3054,1.3049,1.3055
30/10/2008,00:32:11,31,1.305,1.3051,1.3048,1.3054
30/10/2008,00:32:21,52,1.3051,1.3049,1.3047,1.3054
30/10/2008,00:32:31,43,1.3048,1.3051,1.3046,1.3053
30/10/2008,00:32:41,24,1.3049,1.3049,1.3046,1.3052
30/10/2008,00:32:51,22,1.305,1.3052,1.3046,1.3054
30/10/2008,00:33:01,31,1.3049,1.3049,1.3047,1.3054
30/10/2008,00:33:11,17,1.3051,1.3051,1.3047,1.3053
30/10/2008,00:33:21,25,1.3049,1.3049,1.3047,1.3052
30/10/2008,00:33:31,33,1.3051,1.3049,1.3047,1.3053
30/10/2008,00:33:41,55,1.3048,1.3044,1.3041,1.3052
30/10/2008,00:33:51,44,1.3043,1.3044,1.3041,1.3047
30/10/2008,00:34:01,22,1.3044,1.3046,1.3043,1.3048
30/10/2008,00:34:11,45,1.3046,1.3043,1.3041,1.3049
30/10/2008,00:34:21,59,1.3044,1.3042,1.304,1.3049
30/10/2008,00:34:31,56,1.304,1.3038,1.3036,1.3043
30/10/2008,00:34:41,70,1.3038,1.3034,1.3033,1.3041
30/10/2008,00:34:51,58,1.3035,1.3032,1.3026,1.3036
30/10/2008,00:35:01,53,1.3033,1.3033,1.3027,1.3035
30/10/2008,00:35:11,50,1.3034,1.3037,1.3032,1.3039
30/10/2008,00:35:21,37,1.3037,1.3037,1.3032,1.304
30/10/2008,00:35:31,23,1.3037,1.3037,1.3034,1.3039
30/10/2008,00:35:41,43,1.3037,1.3037,1.3035,1.3041
30/10/2008,00:35:51,56,1.3038,1.3038,1.3036,1.3042
30/10/2008,00:36:01,34,1.3038,1.3039,1.3035,1.304
30/10/2008,00:36:11,18,1.3038,1.3038,1.3037,1.3039
30/10/2008,00:36:21,59,1.3036,1.3036,1.3034,1.304
30/10/2008,00:36:31,52,1.3036,1.3033,1.303,1.3037
30/10/2008,00:36:41,24,1.3031,1.3033,1.303,1.3035
30/10/2008,00:36:51,31,1.3034,1.3034,1.3031,1.3036
30/10/2008,00:37:01,34,1.3033,1.3034,1.303,1.3035
30/10/2008,00:37:11,49,1.3031,1.304,1.303,1.3048
30/10/2008,00:37:21,49,1.304,1.3042,1.3036,1.3044
30/10/2008,00:37:31,62,1.3042,1.304,1.3036,1.3043
30/10/2008,00:37:41,44,1.3039,1.3042,1.3038,1.3044
30/10/2008,00:37:51,38,1.3041,1.3043,1.3038,1.3045
30/10/2008,00:38:01,32,1.3039,1.3042,1.3038,1.3044
30/10/2008,00:38:11,49,1.3042,1.3041,1.3037,1.3044
30/10/2008,00:38:21,49,1.3042,1.3043,1.3036,1.3043
30/10/2008,00:38:31,36,1.3043,1.304,1.3037,1.3045
30/10/2008,00:38:41,50,1.304,1.3039,1.3034,1.3041
30/10/2008,00:38:51,25,1.3038,1.3039,1.3034,1.3041
30/10/2008,00:39:01,10,1.3043,1.3041,1.3033,1.3043
30/10/2008,00:39:11,15,1.3039,1.3039,1.3037,1.3042
30/10/2008,00:39:21,15,1.3039,1.3039,1.3037,1.3043
30/10/2008,00:39:31,20,1.3038,1.304,1.3036,1.3041
30/10/2008,00:39:41,1,1.304,1.304,1.3039,1.3041
30/10/2008,00:39:51,6,1.3039,1.3038,1.3038,1.3041
30/10/2008,00:40:01,44,1.3039,1.3047,1.3036,1.3048
30/10/2008,00:40:11,54,1.3045,1.3045,1.3042,1.3049
30/10/2008,00:40:21,66,1.3044,1.305,1.3043,1.3054
30/10/2008,00:40:31,55,1.3046,1.3048,1.3044,1.3053
30/10/2008,00:40:41,32,1.3049,1.3047,1.3045,1.3052
30/10/2008,00:40:51,13,1.3048,1.3046,1.3045,1.305
